0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,positive
4967,56421,844433,14254551,56119,636141,9502029,820181,9239039,13452505,4967,-280186686.0,15800000000000.0,-8.92e+17,-278686954.0,15700000000000.0,-8.87e+17,15600000000000.0,-8.82e+17,-8.77e+17,1.32e+26,7.79e+27,6.54e+33,-7.75e+37,7.79e+27,3.39e+32,-6.02e+36,6.54e+33,-6.02e+36,-7.75e+37,42,6,33,13,22,43,11,18,11,34,6,24,35,22,17,33,37,46,3,16,0,11,3,20,1,9,15,8,6,14,18,6,1,10,1,18,18,10,6,18,6,1,1,18,17,17,7,1,8.0,6.0,16.0,1.0,1.0,13.0,17.0,3.0,13.0,16.0,16.0,16.0,16.0,17.0,3.0,16.0,13.0,18.0,3.0,1.0,2.0,16.0,13.0,10.0,6.0,6.0,16.0,1.0,16.0,16.0,10.0,8.0,13.0,6.0,1.0,16.0,18.0,13.0,14.0,18.0,6.0,18.0,15.0,14.0,18.0,3.0,13.0,6.0,16.0,8.0,13.0,3.0,3.0,10.0,10.0,12.0,1.0,10.0,8.0,3.0,5.0,10.0,1.0,1.0,18.0,15.0,12.0,6.0,10.0,18.0,13.0,8.0,8.0,4.0,12.0,1
1937,15190,156404,1816114,13993,108824,1119310,129099,990628,1340443,1937,-29407840.0,446000000000.0,-6780000000000000.0,-27090448.0,411000000000.0,-6240000000000000.0,379000000000.0,-5750000000000000.0,-5300000000000000.0,5.99e+16,7.08e+18,3.56e+23,-1.03e+27,7.08e+18,1.92e+22,-7.18e+25,3.56e+23,-7.18e+25,-1.03e+27,19,17,1,14,5,20,1,3,11,22,3,12,13,3,3,12,20,16,3,1,0,11,9,11,5,8,18,10,18,10,16,1,1,5,1,10,13,1,1,5,1,17,4,14,3,18,8,17,10.0,14.0,1.0,20.0,4.0,4.0,10.0,10.0,9.0,12.0,6.0,1.0,1.0,12.0,6.0,11.0,17.0,9.0,17.0,18.0,8.0,16.0,16.0,13.0,18.0,10.0,4.0,4.0,1.0,10.0,18.0,16.0,9.0,12.0,9.0,10.0,6.0,6.0,10.0,13.0,18.0,2.0,6.0,4.0,17.0,2.0,18.0,6.0,6.0,17.0,2.0,12.0,17.0,13.0,6.0,2.0,16.0,2.0,16.0,19.0,13.0,18.0,2.0,17.0,15.0,12.0,16.0,10.0,4.0,16.0,17.0,9.0,16.0,1.0,12.0,1
5278,61808,934570,15799316,61143,710935,10741801,920037,10668675,15551499,5278,-326160816.0,20200000000000.0,-1.25e+18,-322651611.0,19900000000000.0,-1.23e+18,19700000000000.0,-1.22e+18,-1.21e+18,1.4e+26,-2.23e+27,7.25e+33,-9.22e+37,-2.23e+27,3.86e+32,-7.64e+36,7.25e+33,-7.64e+36,-9.22e+37,38,1,27,22,18,24,6,34,33,30,6,38,20,20,13,52,31,42,8,20,0,11,9,9,9,16,12,7,10,9,6,15,9,18,10,18,16,10,10,18,16,10,14,18,5,1,5,1,16.0,8.0,16.0,16.0,1.0,1.0,13.0,17.0,4.0,13.0,12.0,3.0,8.0,3.0,11.0,6.0,8.0,1.0,6.0,10.0,12.0,20.0,12.0,15.0,12.0,4.0,18.0,10.0,1.0,8.0,14.0,14.0,8.0,16.0,16.0,5.0,18.0,13.0,9.0,4.0,6.0,8.0,14.0,16.0,12.0,6.0,9.0,5.0,8.0,18.0,18.0,4.0,15.0,3.0,9.0,9.0,16.0,10.0,17.0,17.0,16.0,13.0,18.0,3.0,8.0,16.0,8.0,18.0,3.0,16.0,8.0,17.0,12.0,15.0,17.0,1
9375,153216,3288410,79497768,150457,2456468,52625616,3161603,51501302,74698399,9375,-1436246784.0,220000000000000.0,-3.37e+19,-1410383918.0,216000000000000.0,-3.31e+19,212000000000000.0,-3.25e+19,-3.19e+19,5.830000000000001e+40,1.2600000000000002e+43,1.95e+49,-6.5e+53,1.2600000000000002e+43,9.99e+47,-4.5500000000000005e+52,1.95e+49,-4.5500000000000005e+52,-6.5e+53,88,1,71,62,38,118,14,62,74,106,4,50,16,34,33,71,47,54,4,40,0,11,1,12,16,14,10,3,15,18,9,6,10,8,3,16,10,12,14,7,17,9,16,1,1,9,16,6,1.0,6.0,1.0,10.0,9.0,12.0,6.0,10.0,6.0,14.0,18.0,9.0,14.0,1.0,6.0,14.0,9.0,10.0,8.0,10.0,20.0,8.0,13.0,9.0,3.0,20.0,14.0,1.0,16.0,17.0,6.0,10.0,12.0,3.0,10.0,18.0,9.0,1.0,1.0,4.0,1.0,10.0,6.0,8.0,4.0,18.0,7.0,15.0,16.0,4.0,9.0,12.0,6.0,17.0,1.0,10.0,1.0,9.0,4.0,10.0,5.0,6.0,17.0,17.0,4.0,9.0,10.0,10.0,6.0,5.0,16.0,4.0,15.0,6.0,8.0,1
146,408,1420,5622,360,936,3106,1072,2588,3570,146,-59160.0,23972236.0,-9713908074.0,-52200.0,21151656.0,-8570838590.0,18663472.0,-7562491108.0,-6672962190.0,414208.3793,6954991.243,5048137885.0,695000000000.0,6954991.243,456030735.0,26954770116.0,5048137885.0,26954770116.0,695000000000.0,4,0,0,0,1,2,0,4,1,2,0,0,1,0,0,1,1,1,0,0,0,5,8,6,17,1,10,6,8,1,16,1,8,13,1,8,18,9,10,260,3143,44389,650777,262,11483,213075,-13344,12539,-320780.0,260.0,-814037.0,2548684231.0,-7980000000000.0,-67858.0,212465711.0,-665000000000.0,17696808.0,-55411324005.0,-4611907492.0,3.14e+23,7.67e+26,2.9e+29,1.11e+35,7.67e+26,8.97e+29,1.8e+34,2.9e+29,1.8e+34,1.11e+35,39.0,0.0,0.0,0.0,1.0,10.0,0.0,37.0,17.0,24.0,0.0,0.0,13.0,0.0,0.0,10.0,4.0,16.0,0.0,0.0,0.0,304.0,1665.0,13247.0,147123.0,3624.0,19987.0,165269.0,46622.0,254083.0,619914.0,304.0,-504495.0,837225197.0,-1390000000000.0,-1098072.0,1822275907.0,-3020000000000.0,3966326174.0,-6580000000000.0,-14300000000000.0,3.67e+23,-8.02e+25,1.42e+31,-1.12e+35,-8.02e+25,2.63e+29,-6.61e+33,1.42e+31,-6.61e+33,-1.12e+35,37.0,0.0,0.0,1
4928,55545,827551,13901799,56028,636422,9493402,826766,9359196,13796454,4928,-273670215.0,15200000000000.0,-8.44e+17,-276049956.0,15300000000000.0,-8.51e+17,15500000000000.0,-8.59e+17,-8.66e+17,1.31e+26,5.3e+27,6.57e+33,-8.07e+37,5.3e+27,3.46e+32,-6.5e+36,6.57e+33,-6.5e+36,-8.07e+37,29,16,20,40,21,30,12,23,45,38,7,18,16,18,14,56,32,23,8,17,0,11,16,13,20,5,9,10,16,16,1,10,8,5,10,1,8,17,11,4,1,10,2,16,13,8,4,12,17.0,16.0,17.0,16.0,12.0,9.0,3.0,12.0,3.0,9.0,4.0,17.0,4.0,7.0,8.0,4.0,8.0,16.0,1.0,9.0,13.0,16.0,6.0,8.0,16.0,15.0,6.0,1.0,10.0,6.0,14.0,4.0,8.0,7.0,15.0,4.0,3.0,10.0,10.0,16.0,9.0,14.0,5.0,4.0,1.0,17.0,6.0,4.0,9.0,8.0,5.0,4.0,3.0,10.0,13.0,11.0,3.0,4.0,2.0,17.0,18.0,17.0,17.0,17.0,10.0,6.0,17.0,8.0,4.0,15.0,3.0,3.0,16.0,5.0,20.0,1
135,314,868,2672,333,750,2030,967,2112,3105,135,-42076.0,13114136.0,-4087421992.0,-44622.0,13907496.0,-4334643790.0,14749204.0,-4596928298.0,-4875199812.0,76600.17972999999,267153.1194,311347008.6,25518809024.0,267153.1194,26053969.35,-1557681561.0,311347008.6,-1557681561.0,25518809024.0,1,0,0,0,1,1,1,1,3,5,0,0,1,0,0,0,0,1,0,0,0,6,5,18,1,10,10,9,9,10,13,10,8,10,9,7,168,1727,13239,54095,1208,12684,91578,19502,195692,369848,168,-288409,495113053.0,-850000000000.0,-201736.0,346324540.0,-595000000000.0,242257326.0,-416000000000.0,-291000000000.0,2.03e+23,1.9e+26,6.84e+30,-8.24e+34,1.9e+26,9.54e+29,-6.39e+33,6.84e+30,-6.39e+33,-8.24e+34,4.0,0.0,0.0,0.0,2.0,1.0,15.0,12.0,29.0,44.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-4.0,-291.0,2225.0,136791.0,348.0,920.0,54886.0,-4698.0,-66456.0,-228612.0,-4.0,-1455.0,-505861.0,-170415981.0,1740.0,608528.0,206098942.0,-731322.0,-248762742.0,299685444.0,-4.83e+21,-1.15e+26,-1.59e+30,7.18e+34,-1.15e+26,-9.24e+29,8.32e+33,-1.59e+30,8.32e+33,7.18e+34,12.0,0.0,0.0,0.0,14.0,15.0,1
232,711,2583,10335,755,2325,8475,2945,9165,12575,232,-164241.0,116272413.0,-82313922903.0,-174405.0,123467475.0,-87407301135.0,131108695.0,-92816495955.0,-98561130225.0,658194.1369,-2167789.478,12357010337.0,-18230431286.0,-2167789.478,905274784.8,-282000000000.0,12357010337.0,-282000000000.0,-18230431286.0,3,0,0,0,1,3,1,2,3,5,0,0,3,0,1,1,0,2,0,0,0,6,5,10,6,13,10,10,9,10,1,1,9,6,18,1,9,18,8,13,7,10,8,13,16,15,222,5410,95792.0,1585246.0,-3116.0,2738.0,348430.0,-87154.0,-424894.0,-1661792.0,222.0,-1195610.0,6439077792.0,-34700000000000.0,688636.0,-3708660462.0,20000000000000.0,2135993166.0,-11500000000000.0,6620000000000.0,2.68e+23,1.64e+27,-1.72e+31,4.5000000000000004e+35,1.64e+27,6.13e+29,5.63e+34,-1.72e+31,5.63e+34,4.5000000000000004e+35,36.0,0.0,0.0,0.0,2.0,18.0,20.0,40.0,36.0,46.0,0.0,0.0,47.0,0.0,25.0,24.0,0.0,31.0,0.0,0.0,0.0,1245.0,8145.0,63427.0,525549.0,17120.0,123993.0,1125665.0,242192.0,1811841.0,3526754.0,1245.0,-10132380.0,82461957502.0,-671000000000000.0,-21297280.0,173000000000.0,-1410000000000000.0,364000000000.0,-2960000000000000.0,-6230000000000000.0,1.5e+24,-1e+27,7.02e+31,-7.17e+35,-1e+27,1.15e+30,1
386,1678,8820,50560,1421,6079,32125,6523,27437,33533,386,-646030.0,1081231476.0,-1810000000000.0,-547085.0,915630271.0,-1530000000000.0,775395067.0,-1300000000000.0,-1100000000000.0,45994152.36,815650670.7,4640000000000.0,-385000000000000.0,815650670.7,314000000000.0,-123000000000000.0,4640000000000.0,-123000000000000.0,-385000000000000.0,7,2,2,4,0,4,0,0,5,4,1,4,1,2,0,1,4,0,0,3,0,3,4,12,4,12,10,20,6,13,12,4,12,9,1,9,1,9,3,10,17,1,6,1,16,20,10,17,9.0,4.0,1.0,6.0,2.0,17.0,9.0,10.0,14.0,1.0,6.0,2.0,17.0,11.0,20.0,14.0,1.0,3918.0,37788.0,553368.0,8929050.0,32278.0,299364.0,4391614.0,398174.0,3581002.0,6268240.0,3918.0,-148015596.0,5590000000000.0,-2.11e+17,-126432926.0,4780000000000.0,-1.8e+17,4080000000000.0,-1.54e+17,-1.32e+17,4.73e+24,3.22e+27,1.41e+32,-1.2000000000000001e+36,3.22e+27,1.17e+31,-7.22e+34,1.41e+32,-7.22e+34,-1.2000000000000001e+36,185.0,71.0,19.0,46.0,0.0,99.0,0.0,0.0,107.0,86.0,41.0,30.0,9.0,79.0,0.0,24.0,120.0,0.0,0.0,74.0,0.0,5348.0,44079.0,487371.0,6334845.0,52789.0,414551.0,4411033.0,1
1010,5536,40054,331798,5393,28635,204207,36281,187521,273203,1010,-5585824.0,30892514422.0,-171000000000000.0,-5441537.0,30094521819.0,-166000000000000.0,29317160873.0,-162000000000000.0,-158000000000000.0,953000000000.0,61000000000000.0,1.07e+18,-9.1e+20,61000000000000.0,6.12e+16,-7.52e+19,1.07e+18,-7.52e+19,-9.1e+20,11,5,6,3,4,5,0,7,9,7,6,3,5,1,3,6,8,8,0,5,0,11,3,1,14,9,11,9,11,18,8,6,10,18,10,18,1,17,17,1,5,1,10,11,8,13,1,1,16.0,1.0,18.0,3.0,3.0,5.0,8.0,17.0,15.0,15.0,1.0,20.0,3.0,12.0,10.0,18.0,9.0,16.0,6.0,1.0,8.0,9.0,3.0,8.0,13.0,18.0,11.0,1.0,9.0,17.0,8.0,12.0,13.0,18.0,10.0,4.0,4.0,6.0,11.0,10.0,17.0,20.0,20.0,17.0,12.0,9.0,9.0,10.0,6.0,3.0,16.0,1.0,8.0,16.0,2.0,6.0,4.0,17.0,2.0,5.0,9.0,5.0,9.0,2.0,20.0,17.0,13.0,15.0,2.0,16.0,2.0,16.0,20.0,13.0,18.0,1
256,791,2871,11489,747,2237,7867,2665,7835,10617,256,-201705.0,158925845.0,-125000000000.0,-190485.0,150084995.0,-118000000000.0,141736951.0,-112000000000.0,-105000000000.0,726283.1856,3829761.4110000003,11592837904.0,515000000000.0,3829761.4110000003,913326784.1,-157000000000.0,11592837904.0,-157000000000.0,515000000000.0,2,0,0,0,0,4,0,1,4,4,1,0,1,1,0,0,2,2,2,0,0,6,8,19,6,17,1,10,9,19,6,18,9,10,10,13,9,10,18,6,11,1,14,17,9,773,8883,114587,1535139.0,6985.0,78049.0,972613.0,102253.0,1113701.0,1840321.0,773.0,-6857676.0,60837942806.0,-540000000000000.0,-5392420.0,47838897154.0,-424000000000000.0,37617365728.0,-334000000000000.0,-262000000000000.0,9.34e+23,4.53e+26,3.37e+31,-4.08e+35,4.53e+26,3.03e+30,-3.5500000000000002e+34,3.37e+31,-3.5500000000000002e+34,-4.08e+35,27.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,60.0,51.0,20.0,0.0,15.0,22.0,0.0,0.0,28.0,29.0,12.0,0.0,0.0,1119.0,11627.0,157455.0,2501459.0,12397.0,124601.0,1659309.0,168949.0,1667557.0,2420113.0,1119.0,-12998986.0,151000000000.0,-1750000000000000.0,-13859846.0,161000000000.0,-1870000000000000.0,172000000000.0,-1990000000000000.0,-2130000000000000.0,1.35e+24,-1.77e+25,5.25e+31,-4.64e+35,-1.77e+25,2.27e+30,-3.01e+34,1
156,479,1711,6779,379,1121,3843,1115,3199,3661,156,-74245.0,35335625.0,-16817494495.0,-58745.0,27958435.0,-13306313811.0,22121829.0,-10528398571.0,-8330574761.0,442578.8162,7840171.946,5311414473.0,768000000000.0,7840171.946,496348246.0,37190628352.0,5311414473.0,37190628352.0,768000000000.0,6,0,0,0,0,4,0,1,3,1,1,0,0,0,0,0,2,2,0,0,0,6,11,1,17,9,1,6,17,1,10,6,9,18,1,9,1,18,8,6,1,451,3469,45153,702577,3813,25385,321745,44137.0,276601.0,565173.0,451.0,-1561050.0,5403293642.0,-18700000000000.0,-1715850.0,5939081738.0,-20600000000000.0,6528041218.0,-22600000000000.0,-24800000000000.0,5.45e+23,3.41e+26,1.57e+31,-8.470000000000001e+34,3.41e+26,1.07e+30,-2.81e+32,1.57e+31,-2.81e+32,-8.470000000000001e+34,68.0,0.0,0.0,0.0,0.0,38.0,0.0,18.0,32.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,0.0,389.0,3715.0,45731.0,625609.0,2203.0,19967.0,230691.0,24375.0,212527.0,394843.0,389.0,-1441420.0,5341119806.0,-19800000000000.0,-854764.0,3167284082.0,-11700000000000.0,1878216258.0,-6960000000000.0,-4130000000000.0,4.7e+23,6.14e+26,1.08e+31,-6.49e+34,6.14e+26,1.66e+30,-2.4e+32,1.08e+31,-2.4e+32,-6.49e+34,58.0,1
4977,56515,843929,14241283,54310,617216,9178544,772380,8750926,12355282,4977,-281218640.0,15900000000000.0,-8.98e+17,-270246560.0,15300000000000.0,-8.63e+17,14700000000000.0,-8.29e+17,-7.97e+17,1.32e+26,2.12e+28,6.26e+33,-6.92e+37,2.12e+28,3.31e+32,-4.9800000000000004e+36,6.26e+33,-4.9800000000000004e+36,-6.92e+37,28,7,27,23,19,36,8,17,25,30,4,31,16,19,24,39,30,39,12,21,0,11,9,9,11,17,10,5,17,10,16,10,10,1,17,1,18,14,18,6,1,14,4,20,18,13,8,18,4.0,9.0,13.0,8.0,20.0,8.0,17.0,16.0,16.0,9.0,8.0,9.0,2.0,18.0,10.0,7.0,17.0,16.0,6.0,3.0,5.0,12.0,1.0,17.0,15.0,3.0,19.0,2.0,12.0,1.0,6.0,8.0,3.0,18.0,15.0,18.0,12.0,18.0,1.0,14.0,11.0,15.0,16.0,18.0,14.0,16.0,1.0,17.0,16.0,3.0,6.0,5.0,17.0,13.0,3.0,1.0,9.0,8.0,18.0,15.0,5.0,17.0,18.0,3.0,1.0,3.0,9.0,13.0,6.0,17.0,6.0,8.0,7.0,10.0,18.0,1
6992,93239,1645795,32817389,95568,1271061,22370115,1704558,22701407,34131612,6992,-651833849.0,60800000000000.0,-5.67e+18,-668115888.0,62300000000000.0,-5.81e+18,63800000000000.0,-5.95e+18,-6.1e+18,6.67e+31,-3.34e+33,8.210000000000001e+39,-1.69e+44,-3.34e+33,4.33e+38,-1.35e+43,8.210000000000001e+39,-1.35e+43,-1.69e+44,38,8,38,46,40,35,19,35,54,55,18,36,25,35,19,55,42,47,9,22,0,11,13,16,3,8,10,18,18,1,1,10,6,15,13,5,17,10,6,11,10,20,3,1,15,12,3,9,10.0,8.0,13.0,6.0,5.0,17.0,10.0,19.0,4.0,3.0,4.0,18.0,8.0,4.0,4.0,16.0,17.0,18.0,4.0,16.0,16.0,14.0,13.0,16.0,16.0,1.0,5.0,4.0,8.0,8.0,1.0,16.0,8.0,3.0,3.0,9.0,16.0,16.0,10.0,11.0,3.0,8.0,4.0,1.0,16.0,10.0,9.0,1.0,16.0,5.0,10.0,6.0,6.0,10.0,18.0,4.0,18.0,6.0,6.0,16.0,1.0,9.0,20.0,10.0,12.0,12.0,14.0,9.0,9.0,5.0,9.0,12.0,14.0,16.0,15.0,1
191,487,1577,5959,584,1457,4659,2196,5349,9122,191,-92530.0,44826518.0,-21716543002.0,-110960.0,53754569.0,-26041594275.0,64461780.0,-31228489015.0,-37449058622.0,541875.3455,930342.9844,9453975664.0,195000000000.0,930342.9844,756859182.3,-169000000000.0,9453975664.0,-169000000000.0,195000000000.0,4,0,2,0,0,3,1,2,3,3,0,1,0,0,0,0,1,3,0,0,0,6,18,10,3,8,10,9,6,1,1,9,3,10,1,6,7,18,1,17,9,18,8,12,588,6325,89801,1379035,3059.0,34271.0,503255.0,22579.0,255619.0,277427.0,588.0,-3712775.0,23443386051.0,-148000000000000.0,-1795633.0,11338064821.0,-71600000000000.0,5483506445.0,-34600000000000.0,-16700000000000.0,7.1e+23,1.01e+27,1.27e+31,-1.12e+34,1.01e+27,1.91e+30,8.99e+33,1.27e+31,8.99e+33,-1.12e+34,51.0,0.0,16.0,0.0,0.0,24.0,16.0,27.0,38.0,22.0,0.0,23.0,0.0,0.0,0.0,0.0,19.0,40.0,0.0,0.0,0.0,1228.0,8580.0,84654.0,1028892.0,13332.0,92326.0,910002.0,176212.0,1214040.0,2576244.0,1228.0,-10527660.0,90253791054.0,-774000000000000.0,-16358364.0,140000000000.0,-1200000000000000.0,218000000000.0,-1870000000000000.0,-2900000000000000.0,1.48e+24,6.09e+25,5.54e+31,-5e+35,6.09e+25,2.26e+30,-3.46e+34,5.54e+31,1
3320,33195,436767,6456891,32235,318624,4195288,401241,3933786,5585697,3320,-110174205.0,3660000000000.0,-1.21e+17,-106987965.0,3550000000000.0,-1.18e+17,3450000000000.0,-1.14e+17,-1.11e+17,9.55e+21,6.36e+23,2.17e+29,-1.6e+33,6.36e+23,1.12e+28,-1.25e+32,2.17e+29,-1.25e+32,-1.6e+33,23,2,28,27,20,29,9,28,17,25,7,13,11,15,22,17,17,19,2,14,0,11,18,3,1,8,12,13,10,6,17,3,6,5,4,5,18,4,20,17,1,1,3,12,17,6,8,4,14.0,10.0,9.0,7.0,10.0,5.0,16.0,16.0,10.0,6.0,5.0,1.0,4.0,18.0,1.0,9.0,7.0,15.0,16.0,9.0,4.0,1.0,19.0,10.0,20.0,15.0,14.0,6.0,3.0,8.0,12.0,18.0,12.0,1.0,14.0,13.0,7.0,16.0,14.0,1.0,4.0,4.0,5.0,1.0,9.0,18.0,7.0,6.0,13.0,16.0,18.0,2.0,6.0,11.0,1.0,5.0,15.0,18.0,14.0,3.0,1.0,1.0,16.0,1.0,10.0,9.0,7.0,1.0,10.0,17.0,12.0,6.0,1.0,4.0,4.0,1
611,3046,19340,137080,2652,12815,79837,14926,70219,94800,611,-1858060.0,5650391984.0,-17200000000000.0,-1617720.0,4919509943.0,-15000000000000.0,4283175262.0,-13000000000000.0,-11300000000000.0,5241903499.0,249000000000.0,1990000000000000.0,-7.08e+17,249000000000.0,139000000000000.0,-8e+16,1990000000000000.0,-8e+16,-7.08e+17,10,3,6,3,3,2,1,4,11,8,2,1,3,0,0,2,3,7,2,0,0,11,9,10,16,2,10,10,10,17,10,1,8,8,5,18,10,17,8,18,7,1,13,12,18,4,1,9,1.0,10.0,1.0,3.0,13.0,4.0,16.0,3.0,1.0,18.0,6.0,5.0,1.0,3.0,1.0,18.0,6.0,4.0,1.0,3.0,13.0,8.0,3.0,19.0,9.0,9.0,18.0,3.0,19.0,9.0,9.0,9.0,9.0,17.0,2.0,9.0,18.0,11.0,10.0,9.0,1.0,2.0,9.0,5.0,21541.0,176091.0,2169603.0,32030115.0,197723.0,1568928.0,19063232.0,2337797.0,18187860.0,30754799.0,21541.0,-3793000140.0,668000000000000.0,-1.18e+20,-4258953420.0,750000000000000.0,-1.32e+20,842000000000000.0,-1.48e+20,-1.66e+20,2.6e+25,1.17e+28,8e+32,-4.9800000000000004e+36,1.17e+28,4.28e+31,-1.4100000000000001e+35,8e+32,-1.4100000000000001e+35,-4.9800000000000004e+36,348.0,1
729,3548,22158,154976,3351,16671,106857,19515,98063,127179,729,-2582944.0,9151719166.0,-32400000000000.0,-2439528.0,8643572667.0,-30600000000000.0,8163648642.0,-28900000000000.0,-27300000000000.0,6254251474.0,192000000000.0,2530000000000000.0,-1.13e+18,192000000000.0,158000000000000.0,-1.45e+17,2530000000000000.0,-1.45e+17,-1.13e+18,5,2,2,8,5,1,1,5,6,7,3,2,2,3,6,5,1,5,2,2,0,11,9,8,16,14,18,5,8,5,18,5,10,10,11,8,16,18,1,19,1,12,4,1,20,4,4,4,16.0,12.0,20.0,10.0,16.0,4.0,15.0,5.0,3.0,1.0,3.0,18.0,4.0,4.0,8.0,17.0,13.0,4.0,5.0,15.0,6.0,8.0,15.0,2.0,13.0,9.0,16.0,19.0,9.0,2.0,9.0,9.0,14.0,15.0,18.0,10.0,9.0,15.0,10.0,10.0,1.0,11.0,10.0,15.0,14.0,7.0,18028.0,182437.0,2290759.0,31597873.0,225161.0,2242629.0,28082883.0,3246417.0,32130373.0,50513231.0,18028.0,-3288791799.0,600000000000000.0,-1.09e+20,-4058977347.0,740000000000000.0,-1.35e+20,914000000000000.0,-1.67e+20,-2.06e+20,2.18e+25,-7.78e+27,9.65e+32,-1.07e+37,-7.78e+27,3.4e+31,-9.070000000000001e+35,9.65e+32,-9.070000000000001e+35,1
245,871,3737,17923,650,2211,9201,2136,7049,8006,245,-212524.0,184353500.0,-160000000000.0,-158600.0,137576661.0,-119000000000.0,102669636.0,-89060122707.0,-66463407194.0,4170454.23,135805854.5,134000000000.0,21700000000000.0,135805854.5,12706054984.0,1730000000000.0,134000000000.0,1730000000000.0,21700000000000.0,2,0,2,2,0,2,0,0,3,3,0,2,2,2,0,3,2,0,0,0,2,3,4,14,17,6,16,9,6,13,12,4,12,10,13,16,14,9,3,10,21,1,9,1,16,21,10,17,1659.0,20244.0,319250.0,5480988.0,15721.0,190353.0,3017867.0,169597.0,2092839.0,1897525.0,1659.0,-33564552.0,679000000000.0,-1.37e+16,-26065418.0,527000000000.0,-1.07e+16,410000000000.0,-8290000000000000.0,-6430000000000000.0,2e+24,7.57e+26,5.84e+31,-2.3600000000000003e+35,7.57e+26,1.77e+30,7.24e+33,5.84e+31,7.24e+33,-2.3600000000000003e+35,44.0,0.0,19.0,13.0,0.0,13.0,0.0,0.0,46.0,58.0,0.0,22.0,23.0,19.0,0.0,45.0,31.0,0.0,0.0,0.0,45.0,1420.0,12224.0,122626.0,1275944.0,19401.0,171947.0,1850791.0,324855.0,2950049.0,5723937.0,1420.0,-17345856.0,212000000000.0,-2590000000000000.0,-27530019.0,336000000000.0,-4110000000000000.0,534000000000.0,-6520000000000000.0,-1.03e+16,1.72e+24,-1.1e+27,9.31e+31,-1.33e+36,1
444,1779,9195,54615,1927,7872,40814,10713,43498,66631,444,-788097.0,1398868917.0,-2480000000000.0,-853661.0,1515242658.0,-2690000000000.0,1641302131.0,-2910000000000.0,-3160000000000.0,423241526.4,5345023947.0,98700000000000.0,-3.62e+16,5345023947.0,6740000000000.0,-6050000000000000.0,98700000000000.0,-6050000000000000.0,-3.62e+16,15,2,5,2,2,3,0,6,6,4,3,0,0,1,4,2,1,2,0,2,0,11,20,9,14,8,5,10,2,10,8,8,1,1,10,2,1,17,8,11,1,4,1,16,1,5,1,3,1.0,3.0,4.0,3.0,3.0,3.0,9.0,15.0,20.0,18.0,15.0,6.0,11.0,1.0,16.0,9.0,1.0,6.0,1.0,8.0,1.0,6.0,9.0,8.0,1.0,9.0,18.0,1.0,10.0,9.0,1.0,15.0,15.0,13496.0,101832.0,1238736.0,17587296.0,131242.0,962261.0,11578199.0,1705250.0,12407561.0,25574926.0,13496.0,-1374222840.0,140000000000000.0,-1.42e+19,-1771110790.0,180000000000000.0,-1.84e+19,232000000000000.0,-2.37e+19,-3.05e+19,1.63e+25,5.17e+27,5.59e+32,-4.9300000000000004e+36,5.17e+27,3.25e+31,-3.2300000000000003e+35,5.59e+32,-3.2300000000000003e+35,-4.9300000000000004e+36,505.0,23.0,152.0,51.0,31.0,133.0,0.0,142.0,240.0,86.0,60.0,0.0,1
1697,12265,111575,1128781,11280,80773,728389,96372,676591,928338,1697,-20801440.0,255000000000.0,-3130000000000000.0,-19130880.0,235000000000.0,-2870000000000000.0,216000000000.0,-2640000000000000.0,-2430000000000000.0,250000000000000.0,1.15e+16,7.62e+20,-1.69e+24,1.15e+16,4.34e+19,-1.57e+23,7.62e+20,-1.57e+23,-1.69e+24,13,2,14,7,4,9,2,9,4,19,1,14,3,12,4,13,13,15,1,3,0,11,10,12,12,9,12,15,12,18,6,15,10,17,18,10,2,2,10,5,1,1,12,17,5,1,3,18,14.0,8.0,10.0,6.0,16.0,4.0,16.0,4.0,10.0,16.0,14.0,17.0,8.0,1.0,3.0,14.0,20.0,14.0,14.0,12.0,18.0,17.0,10.0,5.0,12.0,6.0,14.0,10.0,12.0,16.0,12.0,10.0,20.0,18.0,12.0,18.0,6.0,17.0,1.0,17.0,3.0,3.0,4.0,8.0,17.0,14.0,1.0,9.0,16.0,7.0,8.0,8.0,16.0,6.0,16.0,17.0,18.0,18.0,8.0,3.0,10.0,17.0,14.0,8.0,1.0,6.0,3.0,3.0,1.0,15.0,10.0,3.0,19.0,16.0,14.0,1
